# G6 — Cross-Language Opposition and Asymmetry Comparison

---

## 1. Per-Language Oppositional Structures

### zh (Chinese)

The Chinese truth domain organizes opposition through three main strategies. The primary lexical oppositions are 真/假 (true/fake-false) and 对/错 (correct/wrong), both of which are highly productive in resultative compounds (说对/说错, 做对/做错). A secondary lexical pair 实/虚 (substantial/empty) contrasts substance with appearance. Morphological negation uses 不 or 没有 analytically before adjectives and verbs; there is no dedicated negative prefix. Constructional oppositions include 是…的 vs. 不是…的 (affirmative vs. negative attribution), resultative vs. potential complements (说对了 vs. 说得对/说不对), and conformity constructions (符合事实 vs. 不符合事实). Several fixed expressions contain internal oppositions (以假乱真, 去伪存真, 弄假成真). Many four-character expressions pair reinforcing rather than opposing terms (真凭实据, 真心实意, 弄虚作假).

Notable asymmetry: 假 covers falsity, inauthenticity, and hypothetical framing in a single morpheme; no parallel three-way merger exists on the 真 side. The 真/假 opposition is more productive in compounding than 对/错.

### he (Hebrew)

Hebrew organizes opposition primarily through the lo negator (colloquial) and ein/eino (formal), applied to predicates. The root ʾ-m-t (emet/sheker) provides the core truth/falsehood lexical opposition. The root ts-d-k generates both epistemic rightness (tsodek = you're right) and moral justice (tsedek), merging two dimensions in a single root. The root ʾ-m-n generates reliability (amin) and its negation (bilti amin, using the formal prefix bilti-). Constructional oppositions include zero-copula attribution vs. lo negation, and the paired existential constructions yesh safek (there is doubt) vs. ein safek (there is no doubt). The dative experiencer construction (domeh li she-) serves as an epistemic hedging device without a clear negative counterpart.

Notable asymmetry: several conceptual antonyms are not attested in the data (avel for injustice, boged for traitor, tsavu'a for hypocritical), leaving the positive terms (tsedek, ne'eman, khen) without documented lexical opposites. The bilti- prefix is lexicalized only for amin (bilti amin) and does not productively negate other truth-domain adjectives.

### sa (Sanskrit)

Sanskrit organizes opposition most systematically through the negative prefix a-/an-, which applies uniformly across the truth domain: satya/asatya, dharma/adharma, yukta/ayukta, pramāṇa/apramāṇa, pramā/apramā. This is the most morphologically systematic negation strategy in the corpus. Lexical oppositions include pramā/bhrama (valid cognition/error), tattva/ābhāsa (reality/appearance), and sādhu/millay (good/ugly, in Quechua parallel). Constructional oppositions include satyaṃ vad vs. mṛṣā vad (speak truth vs. speak falsely), samyag jñā vs. mithyā jñā (know correctly vs. know falsely), and the dvandva dual compounds (dharmādharmau, satyāsatye) which present paired opposites as a single grammatical unit.

Notable asymmetry: the pramāṇa system generates extensive vocabulary for valid epistemic sources but the apramāṇa side is less elaborated. The Vedic ṛta/anṛta pair is archaic and not productive in classical usage. Several implied opposites (anupapatti, asattva) are noted as uncertain because the negative term is not explicitly attested.

### el (Greek)

Greek organizes opposition through the δεν negator before the copula, the privative α-/αν- prefix (αναληθής, άκυρος), and lexical oppositions. The core lexical pair is αλήθεια/ψέμα (truth/lie). The morphological pair έγκυρος/άκυρος (valid/invalid) is highly productive in legal and administrative contexts, with the causative ακυρώνω (invalidate) contrasting with βεβαιώνω (certify). The ψευδο- prefix generates compounds across diverse domains without a parallel productive prefix for genuine/true. Color-modified lie constructions (άσπρο/μαύρο/κόκκινο ψέμα) create a scalar severity system within the falsehood domain.

Notable asymmetry: ψεύτης (liar) has diminutive, augmentative, and feminine forms; no parallel elaboration exists for a truth-teller agentive (αληθολόγος is marginal/literary). The inchoative γίνομαι (become) is documented as unnatural with ψέμα (lie) while natural with σωστός (correct) and έγκυρος (valid). The term αληθοφανής (apparently true) has no attested opposite marking apparent falsity.

### en (English)

English organizes opposition through the most varied negation prefix inventory in the corpus: un- (untrue, unreliable, unfaithful), in-/im-/il- (incorrect, inaccurate, illegitimate), dis- (dishonest), with distribution conditioned by etymology. Lexical oppositions include true/false, right/wrong, genuine/fake, valid/invalid, sound/unsound, honest/dishonest, sincere/insincere. The "false" compound vocabulary (false alarm, false start, false dawn, false economy, false flag, false positive, false negative) is more extensive than any parallel "true" compound vocabulary. The constructional opposition ring true/ring false uses the same verb with contrasting adjectives.

Notable asymmetry: "authenticate" has no morphological opposite (*inauthenticate); "realize" has no morphological opposite (*unrealize); "bona fide" has no productive negation. The "come true" construction is lexically restricted to predictions, wishes, and dreams and has no parallel "come false" construction. The technical testing vocabulary (false positive/false negative) has no parallel "true positive/true negative" as a distinct semantic cluster (though the terms exist, they are not elaborated as a group in the same way).

### tl (Tagalog)

Tagalog organizes opposition through the hindi/di- negators applied analytically before predicates, and through the walang (without) + nominalization construction for categorical negation. The core lexical pair is totoo/kasinungalingan (true/lie) and tama/mali (correct/wrong). The may/walang opposition (may katotohanan vs. walang katotohanan) expresses presence vs. absence of truth as a possessed quality. The tama root shows a semantic extension to sufficiency/cessation (tama na = that's enough) without a parallel extension on the mali side.

Notable asymmetry: no dedicated causative for "make incorrect" or "falsify" is attested. The sinungaling (liar) is a simple lexical item while no parallel simple term for "truth-teller" is documented. The inchoative magkatotoo (come true) is attested while no parallel *magkamali (become wrong in the inchoative sense) is documented as a productive form.

### sw (Swahili)

Swahili organizes opposition through the ni/si copula replacement (affirmative ni vs. negative si), the u- prefix nominalization system, and lexical oppositions. The core lexical pair is kweli/uongo (truth/lie). The causative pair thibitisha/batilisha (confirm/invalidate) represents a lexical opposition between causative verbs. The haki term uniquely merges truth and rights/justice, creating a domain where the opposition between having rights and lacking rights (linda haki/vunja haki) is expressed through verbal collocations rather than a single lexical pair.

Notable asymmetry: no dedicated causative for "make false" is attested (batilisha covers invalidation but not general falsification). The Arabic loanword cluster (sahihi, halisi, hakika, batili) does not inflect for noun-class agreement, creating a two-tier system where Bantu-derived terms agree with noun class but Arabic loans do not. The proverbs (ukweli ni uchungu, ukweli hauna miguu) express truth-related oppositions in fixed, non-productive forms.

### qu (Quechua)

Quechua organizes opposition through the mana negator applied analytically, the three-way evidential suffix system (-mi/-si/-cha), and lexical oppositions. The core lexical pair is chiqaq/llulla (true/lie). The -ya- inchoative suffix is productive for positive states (allinyay, chiqaqyay, sut'iyay) but the parallel negative inchoatives are absent or marginal (*llullayay not attested). The -chi- causative is productive for positive causation (allinyachiy, chiqanchay) but the parallel negative causative (*llullachay for "make false") is explicitly noted as absent. The -puni emphatic and -lla limitative suffixes form a morphological opposition in degree of assertion.

Notable asymmetry: the most explicitly documented structural gap in the corpus — no construction for disconfirmation (proving false) exists as a dedicated or common expression. The evidential suffix system (-mi/-si/-cha) creates a three-way grammatical opposition with no parallel in any other language in the corpus.

---

## 2. Cross-Language Comparison Table

| Contrast Structure | Language | Form A | Form B | Contrast Strategy | Notes on Symmetry, Restriction, or Gaps |
## 3. Naturalness Patterns from F6 Data

### 3a. Combinations Strongly Natural Across Multiple Languages

**Inchoative constructions for positive truth-domain states.** Across all eight languages, constructions expressing that something becomes true, becomes correct, becomes clear, or becomes verified are rated as natural or core. Chinese F6: 假的变成真的了 [CORE], 情况变得真实了 [CORE]. Hebrew F6: hitgalah (be revealed) [CORE], hitbarar (become clear) [CORE]. Sanskrit F6: tat satyaṃ bhavati [NATURAL]. Greek F6: γίνεται σωστό [CORE], γίνεται έγκυρο [CORE]. English F6: become true [NATURAL], turn out to be true [NATURAL]. Tagalog F6: magkatotoo [CORE]. Swahili F6: kuwa kweli [CORE]. Quechua F6: chiqaqyay [CORE], allinyay [CORE].

**Causative constructions for verification and authentication.** Across all eight languages, constructions expressing that an agent verifies, confirms, or authenticates something are rated as natural or core. Chinese F6: 证据证实了这个说法 [CORE], 我们核实了这个消息 [CORE]. Hebrew F6: hu hokhiakh she-ze emet [CORE], ha-nisuy ishar et ha-te'oryah [CORE]. Sanskrit F6: pramāṇena siddham [NATURAL], satyaṃ sādhayati [NATURAL]. Greek F6: αποδεικνύεται αληθινό [CORE], βεβαιώνω [CORE]. English F6: verify [NATURAL], authenticate [NATURAL], confirm [NATURAL]. Tagalog F6: patunayan [CORE]. Swahili F6: thibitisha [CORE], hakikisha [CORE]. Quechua F6: chiqanchay [CORE].

**Manner adverbials from truth-domain terms.** Across all eight languages, manner adverbials derived from truth-domain bases are rated as natural or core. Chinese F6: 真诚地道歉 [CORE], 客观地评价 [CORE]. Hebrew F6: be-emet [CORE], be-yosher [CORE]. Sanskrit F6: satyena vijayate [NATURAL], tattvena [NATURAL]. Greek F6: ειλικρινά λυπάμαι [CORE], ακριβώς [CORE]. English F6: honestly [NATURAL], correctly [NATURAL]. Tagalog F6: allinta ruway (Quechua parallel) [CORE]. Swahili F6: kwa kweli [CORE], kwa usahihi [CORE]. Quechua F6: chiqaqta rimay [CORE], allinta ruway [CORE].

**Verbal collocations with truth-domain nouns as objects.** Across all eight languages, constructions where truth-domain nouns appear as objects of speech or cognition verbs are rated as natural or core. Chinese F6: 记者揭露了真相 [CORE], 我们要弄清真相 [CORE]. Hebrew F6: hu gilah et ha-emet [CORE], hi khisfah et ha-sheker [CORE]. Sanskrit F6: satyaṃ vadati [NATURAL], tattvaṃ jñā [NATURAL]. Greek F6: αποκαλύπτω την αλήθεια [CORE], κρύβω την αλήθεια [CORE]. English F6: tell the truth [NATURAL], reveal the truth [NATURAL]. Tagalog F6: ilantad ang katotohanan [CORE], itago ang katotohanan [CORE]. Swahili F6: tuligundua ukweli [CORE], anajaribu kuficha ukweli [CORE]. Quechua F6: chiqaqta rimay [CORE], llullata rimay [CORE].

**Stability constructions (something remains true/correct).** Across seven of eight languages, constructions expressing that a truth-domain state persists are rated as natural or core. Chinese F6: 事实保持不变 [CORE], 真相仍然是真相 [CORE]. Hebrew F6: ha-emet lo mishtanah [CORE], ha-emet omedet be-eynah [CORE]. Greek F6: η αλήθεια παραμένει [CORE], παραμένει έγκυρος [CORE]. English F6: hold true [NATURAL], remain true [NATURAL]. Tagalog F6: nananatiling totoo [CORE]. Swahili F6: ukweli unabaki kuwa kweli [CORE]. Quechua F6: chiqaqraqmi [CORE], allinraqmi [CORE]. Sanskrit F6: satyaṃ rakṣati [NATURAL], satyāt na calati [NATURAL].

**Correction constructions (making an error right).** Across all eight languages, constructions expressing that an agent corrects an error are rated as natural or core. Chinese F6: 老师改对了答案 [CORE]. Hebrew F6: hu tiken et ha-ta'ut [CORE]. Sanskrit F6: allinyachiy (Quechua parallel) [NATURAL]. Greek F6: διορθώνω [CORE]. English F6: correct [NATURAL], fix [NATURAL]. Tagalog F6: itama mo [CORE]. Swahili F6: (implied through allinyachiy parallel). Quechua F6: allinyachiy [CORE], itama (tl parallel) [CORE].

### 3b. Combinations Consistently Marked, Weak, Awkward, or Absent

**Inchoative constructions for negative truth-domain states ("become false," "become wrong").** Across multiple languages, constructions expressing that something becomes false or becomes a lie are rated as marginal, unnatural, or absent.

- Greek F6: γίνεται ψέμα [UNNATURAL] — explicitly marked as not attested as natural; γίνεται λάθος [MARGINAL]
- Hebrew F6: ha-davar nihyah sheker [MARGINAL] — "the thing became false" is unnatural; ha-te'anah ne'estah lo nkhonah [MARGINAL]
- Quechua F6: no *llullayay attested — explicitly noted as absent; asymmetry with chiqaqyay documented
- Chinese F6: 真的变成假的了 [CORE] — notably, Chinese is an exception where this construction is rated as core
- Swahili F6: kuwa uongo [CORE] — Swahili is also relatively symmetric here
- English F6: become false [NATURAL] — English is relatively symmetric

**Pattern:** The "become false" inchoative is blocked or marginal in Greek, Hebrew, and Quechua, but natural in Chinese, Swahili, and English. This is a moderate pattern (3 languages showing the restriction) rather than a universal one.

**Causative constructions for making something false ("make false," "falsify").** Across multiple languages, constructions expressing that an agent makes something false are rated as marginal, absent, or expressed only periphrastically.

- Quechua F4/F6: explicitly noted as structural gap — no construction for disconfirmation as a positive operation; *llullachay not attested
- Tagalog F6: no dedicated causative for "make incorrect" documented
- Hebrew F6: 3.1a hu asah et ze emet [MARGINAL] — "he made it true" is unnatural; 3.1b hi samah et ze nakhon [MARGINAL]
- Greek F6: κάνω κάτι ψέμα [UNNATURAL] — explicitly marked as not attested; κάνω κάτι ψευδές [UNNATURAL]
- Sanskrit F6: *satyīkaroti [ABSENT] — explicitly noted as absent; no dedicated causative for "make true" from satya root
- Chinese F6: 证据使这个说法变得可靠 [MARGINAL] — periphrastic causative is marginal; resultative compounds preferred
- English F6: falsify [NATURAL] — English is an exception with a productive causative

**Pattern:** The "make false" causative is blocked, absent, or marginal in Quechua, Tagalog, Hebrew, Greek, and Sanskrit. It is productive in English and partially in Swahili (batilisha for invalidation). This is a strong recurrent pattern across unrelated language families.

**Direct "make true" causative (as opposed to "verify/confirm").** Several languages show that a direct causative meaning "cause to be true" is unnatural or absent, while causatives meaning "verify" or "confirm" are natural.

- Hebrew F6: 3.1a hu asah et ze emet [MARGINAL], 3.1b hi samah et ze nakhon [MARGINAL] — making something true is unnatural; proving it true is natural
- Greek F6: κάνω κάτι αληθινό [MARGINAL] — "make something true" is marginally attested; πραγματοποιώ (realize/make real) is preferred
- Sanskrit F6: *satyīkaroti [ABSENT] — no dedicated causative from satya root; verification verbs (sādhayati, darśayati) are natural
- Quechua F6: chiqanchay [CORE] — but this means "verify/authenticate," not "cause to be true" in the sense of creating truth

**Pattern:** The conceptual distinction between "verifying that something is true" and "causing something to be true" is reflected in the naturalness data. Verification causatives are natural across all languages; causatives that would mean "create truth" are marginal or absent in several languages. This is a moderate pattern.

**Comparative constructions with truth-domain adjectives.** Several languages show that comparative constructions with truth-domain adjectives are marginal or restricted.

- Sanskrit F6: asmat satyataram [MARGINAL] — comparative -tara suffix is marginal with truth-domain adjectives
- Quechua F4: no morphological comparative exists; only equative comparison (hina) is available
- Chinese F4: comparative constructions with truth-domain adjectives are noted as productive but less common than with other adjective types

**Pattern:** Comparative constructions with truth-domain adjectives are more restricted than with other adjective types in at least three languages. This is a moderate pattern.

**Agentive nominalization for positive truth-tellers.** Across multiple languages, agentive nominalizations for persons characterized by truthfulness are marginal, literary, or periphrastic.

- Greek F6: αληθολόγος [MARGINAL] — truth-teller is marginal/literary
- English: "truth-teller" requires compounding; less common than "liar"
- Tagalog: no simple agentive for truth-teller documented
- Swahili: mtu wa kweli is periphrastic
- Hebrew: no parallel positive agentive documented

**Pattern:** Positive agentive nominalizations for truth-tellers are consistently less natural or less elaborated than negative agentives for liars across at least five languages. This is a strong recurrent pattern.

**Revelation verbs as substitutes for inchoative "become true."** Several languages show that revelation verbs are preferred over direct inchoative constructions for expressing truth coming to light.

- Hebrew F6: hitgalah [CORE], hitbarar [CORE] — revelation verbs are natural; direct "become true" is marginal
- Greek F6: βγαίνει η αλήθεια [CORE] — "the truth comes out" is natural; γίνεται αλήθεια [UNNATURAL]
- Chinese F6: 真相大白 [CORE], 真相浮出水面 [CORE] — revelation expressions are natural

**Pattern:** In at least three languages, the conceptual frame of truth being revealed or uncovered is more grammatically natural than the frame of truth coming into being. This is a moderate pattern.

---

## 4. Cross-Language Asymmetries

### 4a. One Side of a Contrast Is Richly Lexicalized; the Other Is Analytic or Weakly Expressed

**Negative agentives (liars, deceivers) vs. positive agentives (truth-tellers, honest persons).** This is the strongest and most consistently documented asymmetry in the corpus. In all eight languages, the vocabulary for persons characterized by lying or deception is more lexically elaborated than the vocabulary for persons characterized by truthfulness.

- Greek: ψεύτης has diminutive (ψεματάκι), augmentative (ψευταράς), feminine (ψεύτρα), and compound (ψευδολόγος) forms; αληθολόγος is marginal/literary
- English: "liar" is a simple lexical item; "truth-teller" requires compounding
- Hebrew: shakran (liar, -an suffix) is common; no parallel positive agentive documented
- Tagalog: sinungaling (liar) is a simple lexical item; no parallel simple term for truth-teller
- Swahili: mdanganyifu (deceiver) is a derived form; mtu wa kweli (person of truth) is periphrastic
- Sanskrit: mṛṣāvādin (liar) and satyavādin (truth-speaker) are parallel compounds, but the negative agent is more frequently used in moral condemnation
- Chinese: 骗子 (piànzi, liar/cheater) is a common colloquial form; 诚实者 (honest person) is formal/literary
- Quechua: llullaq (liar, -q agentive) is a simple agentive; chiqanchaq (verifier) is a causative agentive with a different semantic role

**Evidence strength: strong recurrent pattern** — documented in all 8 languages across all language families represented.

**"False" compound vocabulary vs. "true" compound vocabulary.** In English and Greek, the vocabulary built on the "false/pseudo-" root is more extensive than the vocabulary built on the "true/genuine" root.

- English: false alarm, false start, false dawn, false economy, false flag, false positive, false negative, false imprisonment, false arrest, false consciousness, false modesty, false pretenses — each with specialized meanings not derivable from "false" alone; no parallel "true" compound vocabulary of comparable extent
- Greek: ψευδο- prefix generates compounds across scientific, medical, legal, religious, and everyday domains; no parallel productive prefix for "true/genuine" generates a comparable range

**Evidence strength: moderate pattern** — clearly documented in 2 languages; implied in others through the general asymmetry between negative and positive elaboration.

**Verification vocabulary vs. falsification vocabulary.** Across multiple languages, the vocabulary for establishing truth (verify, confirm, authenticate, validate) is more lexically elaborated than the vocabulary for establishing falsity (falsify, disprove, invalidate).

- All 8 languages have productive causatives for verification
- Only 3 languages (Greek, English, Swahili) have clearly productive causatives for falsification/invalidation
- Quechua explicitly notes the absence of a "make false" causative as a structural gap
- Tagalog, Hebrew, and Sanskrit show the same gap

**Evidence strength: strong recurrent pattern** — documented across all 8 languages; the asymmetry is explicit in at least 3 languages.

**Certainty vocabulary vs. doubt vocabulary.** In several languages, the vocabulary for expressing certainty is more elaborated than the vocabulary for expressing doubt.

- Hebrew: vadai (certain) generates bvadai, vada'ut; safek (doubt) generates safkan, safkanut, be-safek, ein safek — relatively symmetric
- Greek: βέβαιος generates βεβαιότητα, βέβαια, βεβαιώνω, βεβαίωση; αμφίβολος generates αμφιβολία — relatively symmetric
- Chinese: certainty expressed through intensifiers (确实, 千真万确); no dedicated doubt vocabulary as a distinct cluster
- Quechua: certainty expressed through -puni emphatic suffix; doubt expressed through -cha conjectural suffix — symmetric at the grammatical level

**Evidence strength: moderate pattern** — asymmetry documented in Chinese; other languages show more symmetric treatment.

### 4b. Certain Contrasts Support Productive Derivation; Others Do Not

**The verification/falsification causative asymmetry.** Causative derivation is productive for verification across all 8 languages but not for falsification in at least 5. This is the most consistently documented derivational asymmetry in the corpus.

- Productive for verification: zh (证实, 核实, 落实), he (βεβαιώνω), sa (thibitisha parallel), el (βεβαιώνω, επικυρώνω), en (verify, validate, authenticate), tl (patunayan), sw (thibitisha, hakikisha), qu (chiqanchay)
- Not productive for falsification: zh (no productive causative from 假 root), he (no parallel causative), tl (no dedicated causative), qu (explicitly noted as structural gap), sa (no dedicated causative)
- Productive for falsification: el (ακυρώνω, νοθεύω), en (falsify, invalidate), sw (batilisha — but for invalidation, not general falsification)

**Evidence strength: strong recurrent pattern** — documented across all 8 languages; the asymmetry is explicit in at least 3 languages.

**The positive/negative inchoative asymmetry.** Inchoative derivation is more productive for positive truth-domain states than for negative ones.

- Quechua: -ya- inchoative is productive for positive states (allinyay, chiqaqyay, sut'iyay, hatunyay, sumaqyay) but *llullayay (become false) is not attested
- Greek: γίνομαι (become) is natural with σωστός (correct), έγκυρος (valid), βέβαιος (certain) but unnatural with ψέμα (lie)
- Hebrew: revelation verbs preferred over direct inchoative for truth; "become false" is marginal
- Chinese: both positive and negative inchoatives are attested (exception to the general pattern)
- Swahili: both positive and negative inchoatives are attested (exception)
- English: both positive and negative inchoatives are attested (exception)

**Evidence strength: moderate pattern** — documented in 3 languages (Quechua, Greek, Hebrew); not universal.

**The sat-/sad- compounding asymmetry in Sanskrit.** The sat- root generates extensive vocabulary for positive moral qualities (satpuruṣa, sajjana, sadguṇa, satsaṅga, satkarma, satpatha, sadvṛtta, sadvacana) but the parallel asat- compounds are fewer and less elaborated.

**Evidence strength: single-language observation** — documented only in Sanskrit.

**The ψευδο- prefix asymmetry in Greek.** The ψευδο- prefix generates compounds across diverse domains; no parallel productive prefix for "true/genuine" generates a comparable range.

**Evidence strength: single-language observation** — documented only in Greek (with English pseudo- as a borrowing).

### 4c. Certain Semantic Domains Resist Construction Types That Are Natural Elsewhere

**The "become false" inchoative resistance.** The inchoative construction type that is natural for positive truth-domain states (become true, become correct, become valid) is blocked or marginal for negative truth-domain states (become false, become a lie) in at least three languages (Greek, Hebrew, Quechua). This resistance is not universal — Chinese, Swahili, and English show symmetric inchoatives — but it is documented across unrelated language families (Indo-European, Semitic, Quechuan).

**Evidence strength: moderate pattern** — documented in 3 languages; not universal.

**The "make false" causative resistance.** The causative construction type that is natural for verification (make true/verified) is blocked or absent for falsification (make false) in at least five languages. This resistance is documented across Semitic (Hebrew), Indo-European (Sanskrit), Austronesian (Tagalog), Bantu (Swahili partially), and Quechuan families.

**Evidence strength: strong recurrent pattern** — documented in 5 of 8 languages.

**The comparative construction resistance with core truth adjectives.** Comparative constructions are more restricted with core truth-domain adjectives (true, false) than with other adjective types in at least three languages. Sanskrit F6 marks comparative -tara as marginal with truth-domain adjectives. Quechua lacks a morphological comparative entirely. Chinese F4 notes comparative constructions with truth-domain adjectives are less common than with other types.

**Evidence strength: moderate pattern** — documented in 3 languages.

**The objectivity/subjectivity domain resistance.** The objectivity/subjectivity distinction, which generates a productive semantic cluster in Chinese and English, is absent or marginal as a distinct cluster in the other six languages. This suggests that the objectivity/subjectivity contrast resists the same degree of lexical elaboration in most languages that other truth-domain contrasts receive.

**Evidence strength: single-language observation for the elaborated cluster** — Chinese most elaborated; English secondary; absent in 6 other languages.

**The disconfirmation domain resistance.** The function of proving something false or disconfirming a claim resists dedicated constructional expression in at least four languages. Quechua F4 explicitly marks this as a structural gap. Tagalog, Hebrew, and Sanskrit show the same gap. This suggests that the conceptual frame of "establishing falsity" is less grammatically elaborated than "establishing truth" across multiple language families.

**Evidence strength: strong recurrent pattern** — explicitly documented in Quechua; implied in at least 3 other languages.

---

## 5. Summary of Cross-Language Asymmetries

The following asymmetries are supported by the F5 and F6 data across multiple languages:

**Strong recurrent patterns (documented in 5–8 languages across unrelated families):**

1. **Negative agentives more elaborated than positive agentives.** Vocabulary for liars and deceivers is consistently more lexically elaborated, more colloquial, and more morphologically productive than vocabulary for truth-tellers and honest persons. Documented in all 8 languages.

2. **Verification causatives productive; falsification causatives absent or marginal.** Causative constructions for establishing truth (verify, confirm, authenticate) are productive in all 8 languages. Causative constructions for establishing falsity (falsify, make false) are absent or marginal in at least 5 languages. Explicitly noted as a structural gap in Quechua; documented as unnatural in Greek and Hebrew; absent in Tagalog and Sanskrit.

3. **Disconfirmation domain weakly expressed.** The function of proving something false or disconfirming a claim resists dedicated constructional expression in at least 4 languages (Quechua, Tagalog, Hebrew, Sanskrit). Verification vocabulary is consistently more elaborated than disconfirmation vocabulary.

**Moderate patterns (documented in 3–5 languages, not universal):**

4. **Positive inchoatives more natural than negative inchoatives.** Inchoative constructions for "becoming true/correct/valid" are more natural than parallel constructions for "becoming false/wrong/invalid" in at least 3 languages (Greek, Hebrew, Quechua). Chinese, Swahili, and English show symmetric inchoatives.

5. **Revelation verbs substitute for inchoative "become true."** In at least 3 languages (Hebrew, Greek, Chinese), verbs of revealing or uncovering are preferred over direct inchoative constructions for expressing truth coming to light. This suggests a conceptual frame where truth is revealed rather than created.

6. **"False" compound vocabulary more extensive than "true" compound vocabulary.** In English and Greek, the vocabulary built on the "false/pseudo-" root is more extensive than the vocabulary built on the "true/genuine" root. Implied in other languages through the general negative elaboration asymmetry.

7. **Comparative constructions restricted with core truth adjectives.** Comparative constructions are more restricted with core truth-domain adjectives than with other adjective types in at least 3 languages (Sanskrit, Quechua, Chinese).

**Single-language observations:**

8. **Chinese 假 merges falsity, inauthenticity, and hypothetical framing** in a single morpheme with no parallel on the 真 side.

9. **Quechua grammaticalizes evidential source** as obligatory morphology (-mi/-si/-cha), creating a three-way grammatical opposition with no parallel in any other language in the corpus.

10. **Greek ψευδο- prefix** generates compounds across diverse domains without a parallel productive prefix for "true/genuine."

11. **Swahili haki** uniquely merges propositional truth and rights/justice in a single term, creating a domain where the truth/rights opposition is expressed through verbal collocations rather than a single lexical pair.

12. **Sanskrit sat- root** generates extensive vocabulary for positive moral qualities through systematic compounding, with the parallel asat- compounds less elaborated.

13. **Tagalog tama** extends from correctness to sufficiency/cessation (tama na = that's enough) without a parallel extension on the mali (wrong) side.
