# F1 VOCABULARY TABLE — Basque (eu)

| Form | Transliteration | Literal Meaning | Common Translations | Usage Description | Epistemic Status |
| zuzeneko transmisioa | zuzeneko transmisioa | zuzeneko (live/direct) + transmisio (transmission) + a (article) | live transmission, direct broadcast | Media and technical term for real-time transmission. Used in broadcasting and telecommunications. | [CORE] |
| zuzeneko jarraipena | zuzeneko jarraipena | zuzeneko (live/direct) + jarraipe (follow-up, coverage) + -n + a (article) | live coverage, direct follow-up | Media term for real-time coverage of events. Common in news and sports broadcasting. | [CORE] |
| zuzeneko esteka | zuzeneko esteka | zuzeneko (direct) + esteka (link) | direct link | Computing and web term for hyperlinks that go directly to content. Used in digital and technical contexts. | [CORE] |
| erreala | erreala | real (borrowed from Romance) | real, actual | Describes something as real or actual, as opposed to imaginary or theoretical. Common in everyday and philosophical discourse. | [CORE] |
| itxura | itxura | appearance, aspect | appearance, look, aspect, semblance | Refers to outward appearance or how something seems. Often used in constructions evaluating whether appearance matches reality, as in "itxuraz" (apparently, seemingly). Can imply surface versus substance distinctions. | [CORE] |
| frogatu | frogatu | to prove, to test | to prove, to test, to demonstrate | Verb used for proving, testing, or demonstrating truth or quality. Common in legal, scientific, and everyday contexts where evidence or demonstration is required. Can also mean to try or taste. | [CORE] |
| egiaztatu | egiaztatu | egia (truth) + -zta (verbal suffix) + -tu (perfective) | to verify, to prove, to confirm | Verb meaning to verify or prove something true. Common in formal, academic, and legal contexts when establishing facts. | [CORE] |
| fede | fede | faith, trust (borrowed from Latin fides) | faith, trust, belief, confidence | Noun denoting faith, trust, or confidence, particularly in religious contexts but also in secular trust relationships. Used in expressions like "fede ona" (good faith). Borrowed but fully integrated. | [CORE] |
| zuzen-zuzenean | zuzen-zuzenean | zuzen (straight/correct) + zuzen (reduplicated) + -ean (locative) | directly, straight, exactly | Adverbial expression emphasizing directness or exactness. Used to indicate something is done without intermediation or deviation. | [CORE] |
| egiazkotatu | egiazkotatu | egiazko (true) + -ta (verbal suffix) + -tu (perfective) | to verify, to authenticate, to certify | Variant verbal form with similar meaning to "egiazkotu," used for verification and authentication. May carry slightly more formal or technical connotations in some contexts. | [CORE] |
| frogagarria | frogagarria | froga (proof) + -garri (worthy of/able to be) + -a (article) | provable, demonstrable, verifiable | Indicates that something can be proven or demonstrated. Used in logical, scientific, and legal discourse to describe claims amenable to verification. | [CORE] |
| ageria | ageria | from ager- (appear, be visible) + -i + -a (article) | evident, obvious, manifest, clear | Describes something as evident, obvious, or manifest. Used when truth or reality is clearly visible or demonstrable. Common in both everyday and formal discourse about what is apparent. | [CORE] |
| egiazkoa den | egiazkoa den | that which is true (relative clause: egiazko + -a + den "is") | what is true, that which is true | Fixed relative clause construction used to refer to what is true or genuine. Common in philosophical and everyday discourse when discussing truth or reality as a category. | [CORE] |
| egiazko asmoa | egiazko asmoa | egiazko (true) + asmo (intention) + a (article) | true intention, real purpose | Distinguishes genuine intentions from stated or apparent ones. Common in moral, legal, and interpersonal evaluations. | [CORE] |
| egiazko edukia | egiazko edukia | egiazko (true/real) + eduki (content) + a (article) | true content, real substance | Refers to the actual content or substance of something as opposed to superficial or apparent content. Used in analytical discourse. | [CORE] |
| egiazko errealitatea | egiazko errealitatea | egiazko (true/real) + errealitate (reality) + a (article) | true reality, actual reality | Philosophical and everyday expression emphasizing genuine reality as opposed to illusion or appearance. May seem redundant but emphasizes authenticity. | [CORE] |
| egiazko bizitza | egiazko bizitza | egiazko (true/real) + bizitza (life) | real life, true life | Distinguishes actual lived experience from fictional, imagined, or idealized life. Common in literary, philosophical, and everyday discourse. | [CORE] |
| egiazko erantzuna | egiazko erantzuna | egiazko (true/correct) + erantzun (answer) + a (article) | true answer, correct answer | Refers to the correct or accurate answer to a question. Common in educational and investigative contexts. | [CORE] |
| egiazko dimentsioa | egiazko dimentsioa | egiazko (true/real) + dimentsioa (dimension) | true dimension, real extent | Used to describe the actual scope or magnitude of something. Common in analytical and descriptive contexts. | [CORE] |
| egiaztapen | egiaztapen | egia (truth) + -zta- + -pen (action/result nominalization) | verification, proof, confirmation | Nominal form emphasizing the result or product of verification. Common in formal and technical discourse. | [CORE] |
| egiaztatzailea | egiaztatzailea | egia (truth) + -zta- + -tzaile (agent) + -a (article) | verifier, authenticator | Refers to person or entity that verifies or authenticates. Used in administrative, technical, and legal contexts. | [CORE] |
| egiaztapen-prozesua | egiaztapen-prozesua | egiaztapen (verification) + prozesua (process) | verification process | Technical collocation referring to systematic procedures for verification. Common in administrative, scientific, and quality-control contexts. | [CORE] |
| zuzen bizi | zuzen bizi | zuzen (upright/righteous) + bizi (to live) | to live righteously, to live uprightly | Moral and religious expression describing virtuous living. Common in ethical and religious discourse. | [CORE] |
| zuzenean ikusi | zuzenean ikusi | zuzenean (directly, live) + ikusi (to see) | to see directly, to see live, to witness | Used for direct observation or witnessing events in person or via live transmission. | [CORE] |
| zuzenean entzun | zuzenean entzun | zuzenean (directly, live) + entzun (to hear) | to hear directly, to hear live | Used for direct auditory experience, particularly in media contexts or firsthand testimony. | [CORE] |
| zuzentasun morala | zuzentasun morala | zuzentasun (correctness/righteousness) + morala (moral) | moral rectitude, moral righteousness | Ethical term for moral correctness or righteousness of character and conduct. | [CORE] |
| zuzentasun juridikoa | zuzentasun juridikoa | zuzentasun (correctness/justice) + juridikoa (juridical, legal) | legal correctness, juridical propriety | Legal term for conformity with legal standards and procedures. | [CORE] |
| zuzen mintzatu | zuzen mintzatu | zuzen (directly/frankly) + mintzatu (to speak) | to speak frankly, to speak directly | Used when someone speaks without evasion or diplomatic hedging. Emphasizes directness and honesty in communication. | [CORE] |
| zuzen erantzun | zuzen erantzun | zuzen (correctly) + erantzun (to answer) | to answer correctly | Common in educational and testing contexts for providing correct answers to questions. | [CORE] |
| zuzen ulertu | zuzen ulertu | zuzen (correctly) + ulertu (to understand) | to understand correctly | Used to indicate proper comprehension as opposed to misunderstanding or misinterpretation. | [CORE] |
| zuzen interpretatu | zuzen interpretatu | zuzen (correctly) + interpretatu (to interpret) | to interpret correctly | Used in hermeneutic contexts to distinguish correct interpretation from misreading or distortion. | [CORE] |
| zuzen aplikatu | zuzen aplikatu | zuzen (correctly) + aplikatu (to apply) | to apply correctly | Used in technical, legal, and procedural contexts for proper application of rules, methods, or principles. | [CORE] |
| zuzentasunez jokatu | zuzentasunez jokatu | zuzentasun (righteousness/correctness) + -ez (instrumental) + jokatu (to act, behave) | to act with righteousness, to behave correctly | Moral expression describing conduct in accordance with ethical standards or proper procedure. | [CORE] |
| gezurrezko esperantza | gezurrezko esperantza | gezurrezko (false) + esperantza (hope) | false hope | Describes hopes based on false premises or unlikely to be fulfilled. Used in cautionary or pessimistic discourse. | [CORE] |
| gezurrezko informazioa | gezurrezko informazioa | gezurrezko (false) + informazioa (information) | false information, misinformation | General term for incorrect or deliberately false information. Used across multiple domains from media to intelligence. | [CORE] |
| gezurrezko profeta | gezurrezko profeta | gezurrezko (false) + profeta (prophet) | false prophet | Religious term for someone who falsely claims divine inspiration or misleads followers. Used in religious and metaphorical contexts. | [CORE] |
| gezurrezko jainko | gezurrezko jainko | gezurrezko (false) + jainko (god) | false god, idol | Religious term for deities considered false or for objects of misplaced devotion. Used in religious and metaphorical criticism. | [CORE] |
| gezurrezko aitzakia | gezurrezko aitzakia | gezurrezko (false) + aitzakia (excuse, pretext) | false excuse, false pretext | Describes fabricated excuses or pretexts. Used when someone's stated reasons are known or suspected to be false. | [CORE] |
| gezurrezko modestia | gezurrezko modestia | gezurrezko (false) + modestia (modesty) | false modesty, mock modesty | Describes insincere displays of humility. Used in character evaluation and social criticism. | [CORE] |
| gezurrezko hortza | gezurrezko hortza | gezurrezko (false) + hortza (tooth) | false tooth, denture | Medical/dental term for artificial teeth or dentures. Literal use of "false" for prosthetic replacement. | [CORE] |
| gezurrezko ilea | gezurrezko ilea | gezurrezko (false) + ilea (hair) | false hair, wig, hairpiece | Term for wigs or hairpieces. Literal use of "false" for artificial replacement. | [CORE] |
| gezurrezko oinetakoak | gezurrezko oinetakoak | gezurrezko (false/fake) + oinetakoak (footwear, shoes) | fake shoes, counterfeit shoes | Commercial term for counterfeit footwear. Used in consumer protection and trademark contexts. | [CORE] |
| gezurrezko albistea | gezurrezko albistea | gezurrezko (false) + albiste (news) + a (article) | false news, fake news | Journalistic and media term for fabricated or misleading news. Increasingly common in discussions of media credibility. | [CORE] |
| zuzen ibili | zuzen ibili | zuzen (straight/upright) + ibili (to walk, behave) | to behave properly, to walk uprightly | Moral expression describing proper conduct or righteous behavior. Used in character evaluation. | [CORE] |
| zuzen jarri | zuzen jarri | zuzen (straight) + jarri (to put, place) | to straighten, to set right, to correct | Used for physically straightening objects or metaphorically correcting errors or injustices. | [CORE] |
| zuzen-zuzenean joan | zuzen-zuzenean joan | zuzen-zuzenean (directly) + joan (to go) | to go directly, to go straight | Common expression for traveling directly to a destination without detours or stops. | [CORE] |
| zuzen-zuzenean esan | zuzen-zuzenean esan | zuzen-zuzenean (directly) + esan (to say) | to say directly, to speak frankly | Used when someone speaks without circumlocution or diplomatic hedging. Emphasizes directness of communication. | [CORE] |
| zuzenbide zibila | zuzenbide zibila | zuzenbide (law) + zibila (civil) | civil law | Legal term for the branch of law dealing with private rights and remedies. | [CORE] |
| zuzenbide penala | zuzenbide penala | zuzenbide (law) + penala (penal) | criminal law, penal law | Legal term for the branch of law dealing with crimes and punishment. | [CORE] |
| zuzenketa egin | zuzenketa egin | zuzenketa (correction) + egin (to do/make) | to make a correction, to issue a correction | Common expression in editorial and administrative contexts for issuing corrections or amendments. | [CORE] |
| gezurrezko segurtasuna | gezurrezko segurtasuna | gezurrezko (false) + segurtasun (security) + a (article) | false security, false sense of security | Expression for unwarranted confidence in safety. Used in risk assessment and psychological contexts. | [CORE] |
| egia-balioetan | egia-balioetan | egia (truth) + balio (value) + etan (locative plural) | in truth-values | Technical term used in logic and philosophy to discuss truth values of propositions. | [MARGINAL] |
| egia-maila | egia-maila | egia (truth) + maila (level, degree) | truth-level, degree of truth | Used to discuss gradations or degrees of truthfulness. Found in philosophical and analytical contexts. | [MARGINAL] |
