| Form | Transliteration | Literal Meaning | Common Translations | Usage Description | Epistemic Status |
| doğruluk yemini | doğruluk yemini | *doğruluk* (truthfulness) + *yemini* (oath of) | oath of truthfulness, truth oath | Used in legal contexts to refer to an oath to tell the truth. Related to the standard legal oath formula. | [CORE] |
| doğruluk adına | doğruluk adına | *doğruluk* (truth/truthfulness) + *adına* (in the name of) | in the name of truth, for the sake of truthfulness | Used in rhetorical and moral contexts to invoke truth as a justification for a statement or action. *Doğruluk adına söylemeliyim ki...* (In the name of truth, I must say that...). | [CORE] |
| doğruya en yakın | doğruya en yakın | *doğru* + *-ya* (dative) + *en* (most) + *yakın* (close/near) | closest to the truth, nearest to correct | Used in evaluative and epistemic contexts to describe an approximation or the best available account when certainty is not achievable. *Doğruya en yakın cevap* (the answer closest to correct); *Doğruya en yakın açıklama* (the explanation closest to the truth). | [CORE] |
| doğru çıkmak | doğru çıkmak | *doğru* (correct, true) + *çıkmak* (to come out/emerge, to turn out) | to turn out to be correct, to prove right, to prove true | Used to describe a prediction, claim, or suspicion that is subsequently confirmed by events. *Tahmini doğru çıktı.* ("His/her prediction turned out to be correct.") | [CORE] |
| doğru bulmak | doğru bulmak | *doğru* (correct) + *bulmak* (to find, to consider) | to find correct, to consider right, to approve of | Used to express that a person judges something to be correct or appropriate. *Bunu doğru bulmuyorum.* ("I don't find this right / I don't approve of this.") | [CORE] |
| doğruyu bulmak | doğruyu bulmak | *doğru* + *-yu* (accusative) + *bulmak* (to find) | to find the truth, to arrive at the correct answer | Used in investigative, philosophical, and everyday contexts to describe the process of arriving at what is true or correct. *Doğruyu bulmak zordur* (it is difficult to find the truth). | [CORE] |
| doğrultusunda | doğrultusunda | *doğrultu* (direction/alignment) + *-su* (possessive) + *-nda* (locative) | in the direction of, in line with, in accordance with | Used in formal, administrative, and journalistic registers as a postpositional phrase meaning "in accordance with" or "along the lines of." *Bu karar doğrultusunda hareket etmek* (to act in accordance with this decision). | [CORE] |
| doğru düzgün | doğru düzgün | *doğru* (correct/straight) + *düzgün* (orderly, neat, proper) — rhyming/reinforcing binomial compound | properly, decently, in an orderly and correct manner | A colloquial reinforcing compound used in everyday speech to indicate that something is done properly and correctly. *Doğru düzgün konuşmak* (to speak properly); *Doğru düzgün konuşamıyor.* ("He/she can't speak properly.") Often used in mild reproach. | [CORE] |
| kimlik doğrulama | kimlik doğrulama | *kimlik* (identity) + *doğrulama* (verification) | identity verification, authentication | Standard technical and administrative term for the process of verifying a person's identity, used in digital security, banking, and official procedures. | [CORE] |
| doğruya doğru, eğriye eğri demek | doğruya doğru, eğriye eğri demek | *doğru-ya doğru* (to the straight/right, [call it] right) + *eğri-ye eğri* (to the crooked, [call it] crooked) + *demek* (to say) | to call a spade a spade, to call things as they are | A proverbial expression used to praise or prescribe honest, unvarnished evaluation. *O doğruya doğru, eğriye eğri der.* ("He/she calls things as they are.") | [CORE] |
| eğri | eğri | *eğri* (crooked, bent, curved) — antonym of *doğru* in spatial and moral senses | crooked, bent, curved; (figuratively) wrong, dishonest | Functions as the primary antonym of *doğru* in both physical (a crooked line) and moral (a dishonest person or action) contexts. Appears in the proverb *doğruya doğru, eğriye eğri demek* and in many collocations. | [CORE] |
| hak | hak | from Arabic *ḥaqq* — right, truth, due | right, entitlement, truth, justice | Used as a standalone noun meaning "right" or "entitlement" (*insan hakları*, human rights) and in philosophical/religious contexts meaning "truth" or "the Real." Foundational to a large derivational family. *Hak aramak* (to seek one's rights). | [CORE] |
