| Form | Transliteration | Literal Meaning | Common Translations | Usage Description | Epistemic Status |
| egia erdi | N/A | egia (truth) + erdi (half) — "half truth" | half-truth | Used in moral and rhetorical contexts to describe a statement that is partially true but misleading by omission or emphasis. Common in journalistic and political commentary. | [CORE] |
| egia erdiak | N/A | egia (truth) + erdiak (the halves, plural of *erdi*) | half-truths | Used in moral and rhetorical criticism to describe statements that are technically true but misleading because they omit relevant information. Common in journalistic and political commentary. | [CORE] |
| egia absolutua | N/A | egia (truth) + absolutua (absolute-DEF, loanword) — "absolute truth" | absolute truth | Used in philosophical and theological discourse to refer to truth that is unconditional and universal, as opposed to relative or contextual truth. Appears in academic and religious writing. | [CORE] |
| egia erlatiboa | N/A | egia (truth) + erlatiboa (relative-DEF, loanword) — "relative truth" | relative truth | Used in philosophical discourse to refer to truth that is context-dependent or perspective-relative. Appears in academic and intellectual writing. | [MARGINAL] |
| egia historikoa | N/A | egia (truth) + historikoa (the historical, from Romance) | historical truth | Used in historiographical, legal, and political discourse to refer to what actually happened in the past, as opposed to myth, legend, or distortion. Common in academic and journalistic writing. | [CORE] |
| egia zientifikoa | N/A | egia (truth) + zientifikoa (the scientific, from Romance) | scientific truth | Used in scientific and educational discourse to refer to claims established by scientific method and evidence. Appears in academic and popular science writing. | [CORE] |
| egia mingarria | N/A | egia (truth) + mingarria (the painful, hurtful) | painful truth, bitter truth | A fixed collocation used to describe truths that are difficult or painful to hear or acknowledge. Common in everyday speech, literature, and moral discourse. Frames truth as an experiential quality with affective consequences rather than purely an epistemic property. | [CORE] |
| egia gordea | N/A | egia (truth) + gordea (the hidden, concealed) | hidden truth, concealed truth | Used in literary, journalistic, and investigative contexts to describe truth that has been suppressed or kept from public knowledge. Common in narrative and rhetorical framing. | [CORE] |
| egia biluzia | N/A | egia (truth) + biluzia (naked, bare-DEF) — "naked truth" | the naked truth; the bare truth | Used in rhetorical and literary contexts to describe truth presented without embellishment or concealment. Appears in literary and journalistic writing. | [MARGINAL] |
| gezurra esan | N/A | gezurra (lie, falsehood) + esan (to say) | to tell a lie, to lie | The primary collocation for the act of lying, directly parallel to *egia esan*. Ubiquitous in everyday moral discourse, children's education, and legal contexts. | [CORE] |
| gezurra da | N/A | gezurra (lie/falsehood) + da (is) | it is false; it is a lie | The standard predicative construction for asserting the falsity of a proposition, directly parallel to *egia da*. Used in | [CORE] |
